result,table,_start,_stop,_time,_value,_field,_measurement,host,interface
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:53:15+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:53:20+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:53:25+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:53:30+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:53:35+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:53:40+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:53:45+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:53:50+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:53:55+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:54:00+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:54:05+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:54:10+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:54:15+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:54:20+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:54:25+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:54:30+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:54:35+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:54:40+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:54:45+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:54:50+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:54:55+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:55:00+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:55:05+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:55:10+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:55:15+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:55:20+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:55:25+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:55:30+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:55:35+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:55:40+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:55:45+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:55:50+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:55:55+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:56:00+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:56:05+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:56:10+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:56:15+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:56:20+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:56:25+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:56:30+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:56:35+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:56:40+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:56:45+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:56:50+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:56:55+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:57:00+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:57:05+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:57:10+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:57:15+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:57:20+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:57:25+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:57:30+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:57:35+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:57:40+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:57:45+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:57:50+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:57:55+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:58:00+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:58:05+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:58:10+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:58:15+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:58:20+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:58:25+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:58:30+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:58:35+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:58:40+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:58:45+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:58:50+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:58:55+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:59:00+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:59:05+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:59:10+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:59:15+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:59:20+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:59:25+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:59:30+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:59:35+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:59:40+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:59:45+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:59:50+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 02:59:55+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:00:00+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:00:05+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:00:10+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:00:15+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:00:20+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:00:25+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:00:30+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:00:35+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:00:40+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:00:45+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:00:50+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:00:55+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:01:00+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:01:05+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:01:10+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:01:15+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:01:20+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:01:25+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:01:30+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:01:35+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:01:40+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:01:45+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:01:50+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:01:55+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:02:00+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:02:05+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:02:10+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:02:15+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:02:20+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:02:25+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:02:30+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:02:35+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:02:40+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:02:45+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:02:50+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:02:55+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:03:00+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:03:05+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:03:10+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:03:15+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:03:20+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:03:25+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:03:30+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:03:35+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:03:40+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:03:45+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:03:50+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:03:55+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:04:00+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:04:05+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:04:10+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:04:15+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:04:20+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:04:25+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:04:30+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:04:35+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:04:40+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:04:45+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:04:50+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:04:55+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:05:00+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:05:05+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:05:10+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:05:15+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:05:20+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:05:25+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:05:30+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:05:35+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:05:40+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:05:45+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:05:50+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:05:55+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:06:00+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:06:05+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:06:10+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:06:15+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:06:20+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:06:25+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:06:30+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:06:35+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:06:40+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:06:45+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:06:50+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:06:55+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:07:00+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:07:05+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:07:10+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:07:15+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:07:20+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:07:25+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:07:30+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:07:35+00:00,0,beacon,wireless,pi,wlan0
_result,0,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:07:40+00:00,0,beacon,wireless,pi,wlan0
